customer_id,customer_name,customer_type,city,signup_date,lead_source,maintenance_member
1280,Customer 1280,Residential,Nashville,2020-10-18,Google,0
1281,Customer 1281,Residential,Franklin,2022-03-01,Referral,0
1282,Customer 1282,Residential,Brentwood,2022-04-13,Referral,0
1283,Customer 1283,Residential,Franklin,2023-11-17,Referral,0
1284,Customer 1284,Residential,Spring Hill,2023-08-14,Google,0
1285,Customer 1285,Residential,Nolensville,2021-09-30,Google,0
1286,Customer 1286,Residential,Brentwood,2023-01-09,Google,0
1287,Customer 1287,Residential,Franklin,2020-08-29,Google,0
1288,Customer 1288,Residential,Spring Hill,2022-07-01,Organic,0
1289,Customer 1289,Commercial,Franklin,2023-09-01,Google,0
1290,Customer 1290,Residential,Franklin,2024-06-30,Google,0
1291,Customer 1291,Commercial,Nashville,2024-02-24,Home Services Marketplace,0
1292,Customer 1292,Residential,Nolensville,2021-02-01,Home Services Marketplace,0
1293,Customer 1293,Residential,Nashville,2023-02-12,Google,0
1294,Customer 1294,Residential,Franklin,2022-01-16,Organic,0
1295,Customer 1295,Residential,Franklin,2024-03-08,Organic,0
1296,Customer 1296,Residential,Brentwood,2021-04-04,Referral,0
1297,Customer 1297,Residential,Nashville,2023-11-07,Home Services Marketplace,1
1298,Customer 1298,Residential,Brentwood,2021-04-22,Direct Mail,1
1299,Customer 1299,Residential,Nashville,2021-04-05,Home Services Marketplace,0
1300,Customer 1300,Residential,Brentwood,2024-11-13,Google,0
1301,Customer 1301,Residential,Spring Hill,2022-11-04,Referral,1
1302,Customer 1302,Commercial,Brentwood,2022-04-05,Home Services Marketplace,0
1303,Customer 1303,Residential,Franklin,2022-03-03,Direct Mail,0
1304,Customer 1304,Residential,Franklin,2024-10-02,Google,1
1305,Customer 1305,Residential,Franklin,2022-10-09,Organic,0
1306,Customer 1306,Residential,Nashville,2022-12-26,Organic,0
1307,Customer 1307,Commercial,Nashville,2022-03-02,Google,0
1308,Customer 1308,Residential,Nashville,2022-10-22,Home Services Marketplace,0
1309,Customer 1309,Residential,Nolensville,2021-11-12,Direct Mail,1
1310,Customer 1310,Residential,Nashville,2022-10-10,Organic,0
1311,Customer 1311,Residential,Nashville,2021-03-05,Organic,0
1312,Customer 1312,Residential,Brentwood,2023-08-18,Referral,0
1313,Customer 1313,Residential,Franklin,2021-08-01,Google,0
1314,Customer 1314,Residential,Franklin,2024-03-14,Referral,1
1315,Customer 1315,Residential,Brentwood,2024-03-15,Google,1
1316,Customer 1316,Residential,Brentwood,2024-03-21,Referral,0
1317,Customer 1317,Residential,Spring Hill,2021-04-19,Direct Mail,0
1318,Customer 1318,Residential,Spring Hill,2021-11-07,Referral,1
1319,Customer 1319,Residential,Brentwood,2024-02-28,Organic,0
1320,Customer 1320,Commercial,Nolensville,2022-08-28,Direct Mail,0
1321,Customer 1321,Residential,Nashville,2021-05-28,Direct Mail,0
1322,Customer 1322,Residential,Nashville,2024-05-18,Google,0
1323,Customer 1323,Commercial,Nashville,2021-07-08,Google,1
1324,Customer 1324,Residential,Franklin,2023-09-04,Google,0
1325,Customer 1325,Residential,Nashville,2022-04-21,Google,0
1326,Customer 1326,Residential,Nolensville,2021-05-02,Referral,0
1327,Customer 1327,Residential,Spring Hill,2024-03-16,Google,0
1328,Customer 1328,Residential,Nashville,2024-11-22,Direct Mail,0
1329,Customer 1329,Residential,Spring Hill,2021-03-19,Direct Mail,1
1330,Customer 1330,Residential,Nolensville,2022-07-07,Home Services Marketplace,1
1331,Customer 1331,Residential,Franklin,2022-05-30,Home Services Marketplace,0
1332,Customer 1332,Residential,Franklin,2021-07-26,Organic,0
1333,Customer 1333,Residential,Franklin,2021-07-19,Direct Mail,0
1334,Customer 1334,Residential,Brentwood,2021-05-19,Home Services Marketplace,0
1335,Customer 1335,Residential,Nolensville,2022-06-12,Referral,0
1336,Customer 1336,Residential,Spring Hill,2023-08-07,Referral,0
1337,Customer 1337,Residential,Franklin,2021-11-06,Referral,1
1338,Customer 1338,Commercial,Nolensville,2023-11-30,Google,0
1339,Customer 1339,Residential,Franklin,2023-05-17,Referral,0
1340,Customer 1340,Residential,Franklin,2024-09-02,Organic,0
1341,Customer 1341,Residential,Spring Hill,2021-05-09,Referral,1
1342,Customer 1342,Residential,Brentwood,2021-09-11,Direct Mail,0
1343,Customer 1343,Residential,Brentwood,2022-08-29,Google,0
1344,Customer 1344,Residential,Nashville,2020-12-24,Home Services Marketplace,0
1345,Customer 1345,Residential,Spring Hill,2023-02-28,Organic,0
1346,Customer 1346,Residential,Spring Hill,2020-12-12,Organic,0
1347,Customer 1347,Residential,Nashville,2021-06-03,Referral,0
1348,Customer 1348,Residential,Franklin,2022-02-09,Organic,0
1349,Customer 1349,Residential,Nashville,2024-09-24,Organic,0
1350,Customer 1350,Residential,Spring Hill,2021-04-12,Home Services Marketplace,1
1351,Customer 1351,Residential,Nashville,2020-08-30,Organic,0
1352,Customer 1352,Residential,Franklin,2020-08-31,Direct Mail,0
1353,Customer 1353,Residential,Nashville,2024-03-28,Direct Mail,1
1354,Customer 1354,Residential,Nashville,2024-11-27,Referral,1
1355,Customer 1355,Residential,Spring Hill,2024-12-11,Organic,0
1356,Customer 1356,Residential,Franklin,2021-04-12,Referral,1
1357,Customer 1357,Residential,Franklin,2021-08-11,Google,0
1358,Customer 1358,Residential,Spring Hill,2021-06-14,Referral,0
1359,Customer 1359,Residential,Nolensville,2024-02-23,Google,0
1360,Customer 1360,Residential,Franklin,2024-10-17,Organic,1
1361,Customer 1361,Residential,Nolensville,2024-06-26,Google,0
1362,Customer 1362,Residential,Franklin,2021-03-17,Google,0
1363,Customer 1363,Residential,Brentwood,2021-10-07,Home Services Marketplace,0
1364,Customer 1364,Residential,Nashville,2021-09-24,Referral,1
1365,Customer 1365,Residential,Nashville,2023-03-02,Referral,0
1366,Customer 1366,Residential,Franklin,2022-07-31,Home Services Marketplace,0
1367,Customer 1367,Residential,Nashville,2024-04-17,Organic,1
1368,Customer 1368,Residential,Nashville,2022-01-13,Google,1
1369,Customer 1369,Residential,Nashville,2021-10-09,Organic,1
1370,Customer 1370,Commercial,Brentwood,2022-04-07,Organic,0
1371,Customer 1371,Residential,Brentwood,2021-01-05,Google,1
1372,Customer 1372,Residential,Brentwood,2022-01-11,Referral,0
1373,Customer 1373,Commercial,Brentwood,2021-07-13,Referral,0
1374,Customer 1374,Residential,Franklin,2022-03-20,Home Services Marketplace,0
1375,Customer 1375,Residential,Spring Hill,2023-05-08,Direct Mail,0
1376,Customer 1376,Residential,Nashville,2021-06-21,Home Services Marketplace,1
1377,Customer 1377,Residential,Nolensville,2021-07-11,Direct Mail,0
1378,Customer 1378,Residential,Franklin,2021-11-01,Home Services Marketplace,0
1379,Customer 1379,Residential,Nashville,2021-02-08,Google,0
1380,Customer 1380,Residential,Nolensville,2022-02-19,Referral,0
1381,Customer 1381,Residential,Nolensville,2023-02-09,Referral,0
1382,Customer 1382,Residential,Brentwood,2024-10-24,Home Services Marketplace,1
1383,Customer 1383,Residential,Nashville,2021-03-16,Referral,0
1384,Customer 1384,Residential,Franklin,2024-03-19,Referral,0
1385,Customer 1385,Commercial,Brentwood,2021-12-19,Home Services Marketplace,0
1386,Customer 1386,Residential,Franklin,2020-10-24,Google,1
1387,Customer 1387,Residential,Franklin,2021-03-05,Google,0
1388,Customer 1388,Residential,Franklin,2021-02-18,Google,1
1389,Customer 1389,Residential,Spring Hill,2024-08-09,Direct Mail,0
1390,Customer 1390,Residential,Nashville,2022-11-15,Organic,1
1391,Customer 1391,Residential,Nolensville,2022-10-17,Google,0
1392,Customer 1392,Residential,Nashville,2023-04-01,Organic,0
1393,Customer 1393,Residential,Nashville,2022-08-28,Google,1
1394,Customer 1394,Residential,Spring Hill,2023-04-13,Google,1
1395,Customer 1395,Residential,Nashville,2024-10-07,Home Services Marketplace,0
1396,Customer 1396,Residential,Spring Hill,2024-11-01,Home Services Marketplace,1
1397,Customer 1397,Residential,Spring Hill,2023-01-26,Direct Mail,0
1398,Customer 1398,Residential,Nolensville,2020-08-17,Google,0
1399,Customer 1399,Residential,Nolensville,2022-01-30,Organic,0
1400,Customer 1400,Residential,Nashville,2022-05-27,Referral,0
1401,Customer 1401,Residential,Spring Hill,2023-03-27,Direct Mail,0
1402,Customer 1402,Residential,Brentwood,2024-06-27,Google,1
1403,Customer 1403,Residential,Spring Hill,2020-09-05,Organic,0
1404,Customer 1404,Residential,Nashville,2023-03-24,Organic,0
1405,Customer 1405,Residential,Nashville,2023-05-16,Google,1
1406,Customer 1406,Residential,Nashville,2024-04-26,Google,1
1407,Customer 1407,Residential,Nashville,2021-06-26,Referral,0
1408,Customer 1408,Residential,Nashville,2021-11-23,Google,1
1409,Customer 1409,Residential,Nashville,2023-05-22,Referral,0
1410,Customer 1410,Residential,Nashville,2023-01-29,Referral,0
1411,Customer 1411,Residential,Nashville,2021-03-10,Google,0
1412,Customer 1412,Residential,Franklin,2022-10-12,Google,0
1413,Customer 1413,Residential,Brentwood,2021-02-08,Organic,0
1414,Customer 1414,Residential,Brentwood,2023-11-13,Organic,0
1415,Customer 1415,Residential,Brentwood,2020-09-27,Organic,1
1416,Customer 1416,Residential,Franklin,2021-01-22,Referral,0
1417,Customer 1417,Residential,Franklin,2020-12-29,Organic,0
1418,Customer 1418,Commercial,Franklin,2024-03-03,Home Services Marketplace,0
1419,Customer 1419,Commercial,Brentwood,2022-10-12,Google,0
1420,Customer 1420,Residential,Spring Hill,2023-02-26,Referral,0
1421,Customer 1421,Residential,Nashville,2023-01-03,Referral,0
1422,Customer 1422,Residential,Nolensville,2023-01-09,Organic,0
1423,Customer 1423,Residential,Nashville,2020-12-21,Home Services Marketplace,0
1424,Customer 1424,Residential,Nashville,2023-04-14,Referral,0
1425,Customer 1425,Residential,Franklin,2021-06-30,Google,0
1426,Customer 1426,Residential,Nashville,2024-08-09,Referral,0
1427,Customer 1427,Residential,Nolensville,2022-07-15,Referral,1
1428,Customer 1428,Residential,Franklin,2024-01-03,Organic,1
1429,Customer 1429,Commercial,Nashville,2021-10-04,Home Services Marketplace,0
1430,Customer 1430,Residential,Nashville,2023-02-25,Referral,0
1431,Customer 1431,Residential,Nolensville,2022-09-13,Google,0
1432,Customer 1432,Residential,Nashville,2020-08-26,Home Services Marketplace,0
1433,Customer 1433,Residential,Nashville,2024-08-19,Google,1
1434,Customer 1434,Commercial,Nolensville,2020-09-28,Organic,1
1435,Customer 1435,Residential,Nashville,2024-02-21,Referral,1
1436,Customer 1436,Residential,Nashville,2022-06-21,Google,0
1437,Customer 1437,Residential,Brentwood,2021-10-12,Home Services Marketplace,1
1438,Customer 1438,Commercial,Brentwood,2022-07-16,Organic,0
1439,Customer 1439,Commercial,Spring Hill,2021-09-16,Google,0
1440,Customer 1440,Residential,Spring Hill,2024-04-05,Home Services Marketplace,0
1441,Customer 1441,Commercial,Nashville,2024-09-05,Google,1
1442,Customer 1442,Commercial,Franklin,2024-05-12,Home Services Marketplace,1
1443,Customer 1443,Residential,Spring Hill,2021-01-14,Organic,1
1444,Customer 1444,Residential,Brentwood,2022-09-13,Referral,1
1445,Customer 1445,Residential,Franklin,2022-04-25,Google,1
1446,Customer 1446,Residential,Franklin,2022-12-16,Home Services Marketplace,0
1447,Customer 1447,Commercial,Nashville,2021-03-21,Google,0
1448,Customer 1448,Residential,Nashville,2024-03-03,Organic,0
1449,Customer 1449,Residential,Franklin,2024-03-19,Google,0
1450,Customer 1450,Residential,Brentwood,2022-06-03,Home Services Marketplace,1
